league,game_id,date,time,home_id,home_name,away_id,away_name,venue_name,city,state,full_address,lat,lon
nhl,nhl_387414,2025-04-01,23:00,688,Montreal Canadiens,684,Florida Panthers,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387415,2025-04-01,23:00,693,Ottawa Senators,674,Buffalo Sabres,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387416,2025-04-01,23:30,691,New York Islanders,699,Tampa Bay Lightning,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387416,2025-04-01,23:30,691,New York Islanders,699,Tampa Bay Lightning,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387417,2025-04-02,00:00,698,St. Louis Blues,682,Detroit Red Wings,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387418,2025-04-02,01:00,2405,Utah,675,Calgary Flames,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387419,2025-04-02,02:00,670,Anaheim Ducks,697,San Jose Sharks,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387420,2025-04-02,02:00,702,Vegas Golden Knights,683,Edmonton Oilers,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387421,2025-04-02,02:30,685,Los Angeles Kings,704,Winnipeg Jets,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387422,2025-04-02,23:00,676,Carolina Hurricanes,703,Washington Capitals,PNC Arena,Raleigh,North Carolina,"1400 Edwards Mill Rd, Raleigh, NC 27607",35.802675994429976,-78.72682518465393
nhl,nhl_387423,2025-04-02,23:00,692,New York Rangers,687,Minnesota Wild,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387424,2025-04-02,23:30,700,Toronto Maple Leafs,684,Florida Panthers,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387425,2025-04-03,01:30,678,Chicago Blackhawks,679,Colorado Avalanche,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387426,2025-04-03,02:30,701,Vancouver Canucks,1436,Seattle Kraken,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387427,2025-04-03,23:00,688,Montreal Canadiens,673,Boston Bruins,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387428,2025-04-03,23:00,693,Ottawa Senators,699,Tampa Bay Lightning,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387429,2025-04-03,23:30,680,Columbus Blue Jackets,679,Colorado Avalanche,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387430,2025-04-04,00:00,681,Dallas Stars,689,Nashville Predators,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387431,2025-04-04,00:00,698,St. Louis Blues,696,Pittsburgh Penguins,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387432,2025-04-04,01:00,2405,Utah,685,Los Angeles Kings,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387433,2025-04-04,01:30,675,Calgary Flames,670,Anaheim Ducks,Scotiabank Saddledome,Calgary,Alberta,"555 Saddledome Rise SE, Calgary, AB T2G 2W1, Canada",51.037412399999994,-114.05196415720093
nhl,nhl_387434,2025-04-04,02:00,702,Vegas Golden Knights,704,Winnipeg Jets,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387435,2025-04-04,02:30,697,San Jose Sharks,683,Edmonton Oilers,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387436,2025-04-04,23:00,682,Detroit Red Wings,676,Carolina Hurricanes,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nhl,nhl_387437,2025-04-04,23:00,703,Washington Capitals,678,Chicago Blackhawks,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387438,2025-04-04,23:30,691,New York Islanders,687,Minnesota Wild,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387438,2025-04-04,23:30,691,New York Islanders,687,Minnesota Wild,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387439,2025-04-05,16:30,690,New Jersey Devils,692,New York Rangers,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387440,2025-04-05,18:00,693,Ottawa Senators,684,Florida Panthers,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387441,2025-04-05,19:00,681,Dallas Stars,696,Pittsburgh Penguins,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387442,2025-04-05,20:00,685,Los Angeles Kings,683,Edmonton Oilers,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387443,2025-04-05,20:00,701,Vancouver Canucks,670,Anaheim Ducks,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387444,2025-04-05,23:00,698,St. Louis Blues,679,Colorado Avalanche,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387445,2025-04-05,23:00,700,Toronto Maple Leafs,680,Columbus Blue Jackets,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387446,2025-04-05,23:00,2405,Utah,704,Winnipeg Jets,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387447,2025-04-05,23:00,688,Montreal Canadiens,695,Philadelphia Flyers,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387448,2025-04-05,23:00,674,Buffalo Sabres,699,Tampa Bay Lightning,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387449,2025-04-05,23:00,673,Boston Bruins,676,Carolina Hurricanes,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nhl,nhl_387450,2025-04-06,02:00,675,Calgary Flames,702,Vegas Golden Knights,Scotiabank Saddledome,Calgary,Alberta,"555 Saddledome Rise SE, Calgary, AB T2G 2W1, Canada",51.037412399999994,-114.05196415720093
nhl,nhl_387451,2025-04-06,02:00,697,San Jose Sharks,1436,Seattle Kraken,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387452,2025-04-06,16:30,691,New York Islanders,703,Washington Capitals,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387452,2025-04-06,16:30,691,New York Islanders,703,Washington Capitals,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387453,2025-04-06,19:00,687,Minnesota Wild,681,Dallas Stars,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387454,2025-04-06,21:00,693,Ottawa Senators,680,Columbus Blue Jackets,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387455,2025-04-06,21:30,682,Detroit Red Wings,684,Florida Panthers,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nhl,nhl_387456,2025-04-06,22:00,674,Buffalo Sabres,673,Boston Bruins,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387457,2025-04-06,22:00,678,Chicago Blackhawks,696,Pittsburgh Penguins,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387458,2025-04-06,23:00,689,Nashville Predators,688,Montreal Canadiens,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387459,2025-04-07,02:00,701,Vancouver Canucks,702,Vegas Golden Knights,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387460,2025-04-07,23:00,692,New York Rangers,699,Tampa Bay Lightning,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387461,2025-04-07,23:30,704,Winnipeg Jets,698,St. Louis Blues,Canada Life Centre,Winnipeg,Manitoba,"300 Portage Ave, Winnipeg, MB R3C 5S4, Canada",49.892724,-97.143712
nhl,nhl_387462,2025-04-08,02:30,670,Anaheim Ducks,683,Edmonton Oilers,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387463,2025-04-08,02:30,685,Los Angeles Kings,1436,Seattle Kraken,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387464,2025-04-08,02:30,697,San Jose Sharks,675,Calgary Flames,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387465,2025-04-08,23:00,688,Montreal Canadiens,682,Detroit Red Wings,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387466,2025-04-08,23:00,690,New Jersey Devils,673,Boston Bruins,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387467,2025-04-08,23:00,696,Pittsburgh Penguins,678,Chicago Blackhawks,PPG Paints Arena,Pittsburgh,Pennsylvania,"1001 Fifth Ave, Pittsburgh, PA 15219",40.438876,-79.990679
nhl,nhl_387468,2025-04-08,23:00,684,Florida Panthers,700,Toronto Maple Leafs,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387469,2025-04-08,23:00,680,Columbus Blue Jackets,693,Ottawa Senators,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387470,2025-04-08,23:00,674,Buffalo Sabres,676,Carolina Hurricanes,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387471,2025-04-09,00:00,681,Dallas Stars,701,Vancouver Canucks,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387472,2025-04-09,00:00,689,Nashville Predators,691,New York Islanders,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387473,2025-04-09,01:00,2405,Utah,1436,Seattle Kraken,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387474,2025-04-09,01:30,679,Colorado Avalanche,702,Vegas Golden Knights,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387475,2025-04-09,23:00,699,Tampa Bay Lightning,700,Toronto Maple Leafs,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387476,2025-04-09,23:30,692,New York Rangers,695,Philadelphia Flyers,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387477,2025-04-10,00:00,687,Minnesota Wild,697,San Jose Sharks,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387478,2025-04-10,02:00,670,Anaheim Ducks,675,Calgary Flames,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387479,2025-04-10,02:00,683,Edmonton Oilers,698,St. Louis Blues,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387480,2025-04-10,23:00,684,Florida Panthers,682,Detroit Red Wings,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387481,2025-04-10,23:00,680,Columbus Blue Jackets,674,Buffalo Sabres,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387482,2025-04-10,23:00,673,Boston Bruins,678,Chicago Blackhawks,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nhl,nhl_387483,2025-04-10,23:30,691,New York Islanders,692,New York Rangers,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387483,2025-04-10,23:30,691,New York Islanders,692,New York Rangers,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387484,2025-04-10,23:30,703,Washington Capitals,676,Carolina Hurricanes,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387485,2025-04-11,00:00,681,Dallas Stars,704,Winnipeg Jets,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387486,2025-04-11,01:00,679,Colorado Avalanche,701,Vancouver Canucks,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387487,2025-04-11,01:00,2405,Utah,689,Nashville Predators,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387488,2025-04-11,02:00,685,Los Angeles Kings,670,Anaheim Ducks,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387489,2025-04-11,02:00,702,Vegas Golden Knights,1436,Seattle Kraken,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387490,2025-04-11,23:00,699,Tampa Bay Lightning,682,Detroit Red Wings,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387491,2025-04-11,23:00,693,Ottawa Senators,688,Montreal Canadiens,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387492,2025-04-11,23:00,690,New Jersey Devils,696,Pittsburgh Penguins,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387493,2025-04-12,01:30,683,Edmonton Oilers,697,San Jose Sharks,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387494,2025-04-12,02:00,675,Calgary Flames,687,Minnesota Wild,Scotiabank Saddledome,Calgary,Alberta,"555 Saddledome Rise SE, Calgary, AB T2G 2W1, Canada",51.037412399999994,-114.05196415720093
nhl,nhl_387495,2025-04-12,16:30,695,Philadelphia Flyers,691,New York Islanders,Wells Fargo Center,Philadelphia,Pennsylvania,"3601 S Broad St, Philadelphia, PA 19148",39.905098,-75.173446
nhl,nhl_387496,2025-04-12,19:00,676,Carolina Hurricanes,692,New York Rangers,PNC Arena,Raleigh,North Carolina,"1400 Edwards Mill Rd, Raleigh, NC 27607",35.802675994429976,-78.72682518465393
nhl,nhl_387497,2025-04-12,20:00,685,Los Angeles Kings,679,Colorado Avalanche,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387498,2025-04-12,22:00,684,Florida Panthers,674,Buffalo Sabres,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387499,2025-04-12,23:00,678,Chicago Blackhawks,704,Winnipeg Jets,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387500,2025-04-12,23:00,680,Columbus Blue Jackets,703,Washington Capitals,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387501,2025-04-12,23:00,700,Toronto Maple Leafs,688,Montreal Canadiens,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387502,2025-04-13,00:00,681,Dallas Stars,2405,Utah,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387503,2025-04-13,02:00,702,Vegas Golden Knights,689,Nashville Predators,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387504,2025-04-13,02:00,1436,Seattle Kraken,698,St. Louis Blues,Climate Pledge Arena,Seattle,Washington,"334 1st Ave N, Seattle, WA 98109",47.62137818367347,-122.35530857142858
nhl,nhl_387505,2025-04-13,02:00,701,Vancouver Canucks,687,Minnesota Wild,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387506,2025-04-13,17:00,693,Ottawa Senators,695,Philadelphia Flyers,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387507,2025-04-13,17:00,690,New Jersey Devils,691,New York Islanders,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387508,2025-04-13,19:30,696,Pittsburgh Penguins,673,Boston Bruins,PPG Paints Arena,Pittsburgh,Pennsylvania,"1001 Fifth Ave, Pittsburgh, PA 15219",40.438876,-79.990679
nhl,nhl_387509,2025-04-13,21:00,676,Carolina Hurricanes,700,Toronto Maple Leafs,PNC Arena,Raleigh,North Carolina,"1400 Edwards Mill Rd, Raleigh, NC 27607",35.802675994429976,-78.72682518465393
nhl,nhl_387510,2025-04-13,22:00,699,Tampa Bay Lightning,674,Buffalo Sabres,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387511,2025-04-13,22:00,703,Washington Capitals,680,Columbus Blue Jackets,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387512,2025-04-13,23:00,704,Winnipeg Jets,683,Edmonton Oilers,Canada Life Centre,Winnipeg,Manitoba,"300 Portage Ave, Winnipeg, MB R3C 5S4, Canada",49.892724,-97.143712
nhl,nhl_387513,2025-04-14,00:00,675,Calgary Flames,697,San Jose Sharks,Scotiabank Saddledome,Calgary,Alberta,"555 Saddledome Rise SE, Calgary, AB T2G 2W1, Canada",51.037412399999994,-114.05196415720093
nhl,nhl_387514,2025-04-14,02:00,670,Anaheim Ducks,679,Colorado Avalanche,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387515,2025-04-14,23:00,688,Montreal Canadiens,678,Chicago Blackhawks,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387516,2025-04-14,23:00,682,Detroit Red Wings,681,Dallas Stars,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nhl,nhl_387517,2025-04-14,23:00,684,Florida Panthers,692,New York Rangers,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387518,2025-04-15,00:00,689,Nashville Predators,2405,Utah,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387519,2025-04-15,02:00,683,Edmonton Oilers,685,Los Angeles Kings,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387520,2025-04-15,02:00,701,Vancouver Canucks,697,San Jose Sharks,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387521,2025-04-15,23:00,673,Boston Bruins,690,New Jersey Devils,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nhl,nhl_387522,2025-04-15,23:00,674,Buffalo Sabres,700,Toronto Maple Leafs,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387523,2025-04-15,23:00,693,Ottawa Senators,678,Chicago Blackhawks,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
